EventCode,GTPVersion,Description,InformationElement,MessageType
28b600,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28b601,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Echo Request
28b602,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Echo Response
28b603,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Version Not Supported
28b604,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Node Alive Request
28b605,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Node Alive Response
28b606,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Redirection Request
28b607,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Redirection Response
28b608,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b610,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Create PDP Context Request
28b611,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Create PDP Context Response
28b612,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Update PDP Context Request
28b613,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Update PDP Context Response
28b614,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Delete PDP Context Request
28b615,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Delete PDP Context Response
28b616,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Initiate PDP Context Activation Request
28b617,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Initiate PDP Context Activation Response
28b618,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b61a,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Error Indication
28b61b,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,PDU Notification Request
28b61c,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,PDU Notification Response
28b61d,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,PDU Notification Reject Request
28b61e,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,PDU Notification Reject Response
28b61f,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Supported Extension Headers Notification
28b620,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Send Routeing Information for GPRS Request
28b621,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Send Routeing Information for GPRS Response
28b622,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Failure Report Request
28b623,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Failure Report Response
28b624,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Note MS GPRS Present Request
28b625,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Note MS GPRS Present Response
28b626,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b630,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Identification Request
28b631,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Identification Response
28b632,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,SGSN Context Request
28b633,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,SGSN Context Response
28b634,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,SGSN Context Acknowledge
28b635,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Forward Relocation Request
28b636,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Forward Relocation Response
28b637,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Forward Relocation Complete
28b638,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Relocation Cancel Request
28b639,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Relocation Cancel Response
28b63a,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Forward SRNS Context
28b63b,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Forward Relocation Complete Acknowledge
28b63c,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Forward SRNS Context Acknowledge
28b63d,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,UE Registration Query Request
28b63e,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,UE Registration Query Response
28b63f,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b646,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,RAN Information Relay
28b647,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b660,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Notification Request
28b661,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Notification Response
28b662,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Notification Reject Request
28b663,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Notification Reject Response
28b664,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Create MBMS Context Request
28b665,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Create MBMS Context Response
28b666,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Update MBMS Context Request
28b667,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Update MBMS Context Response
28b668,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Delete MBMS Context Request
28b669,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Delete MBMS Context Response
28b66a,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b670,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Registration Request
28b671,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Registration Response
28b672,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS De-Registration Request
28b673,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS De-Registration Response
28b674,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Session Start Request
28b675,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Session Start Response
28b676,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Session Stop Request
28b677,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Session Stop Response
28b678,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Session Update Request
28b679,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MBMS Session Update Response
28b67a,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b680,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MS Info Change Notification Request
28b681,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,MS Info Change Notification Response
28b682,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b6f0,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Data Record Transfer Request
28b6f1,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,Data Record Transfer Response
28b6f2,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b6fe,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,End Marker
28b6ff,GTPv1,Missing mandatory IE in GTPv1 message,Direct Tunnel Flags,G-PDU
28b700,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28b701,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Echo Request
28b702,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Echo Response
28b703,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Version Not Supported
28b704,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Node Alive Request
28b705,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Node Alive Response
28b706,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Redirection Request
28b707,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Redirection Response
28b708,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b710,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Create PDP Context Request
28b711,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Create PDP Context Response
28b712,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Update PDP Context Request
28b713,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Update PDP Context Response
28b714,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Delete PDP Context Request
28b715,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Delete PDP Context Response
28b716,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Initiate PDP Context Activation Request
28b717,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Initiate PDP Context Activation Response
28b718,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b71a,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Error Indication
28b71b,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,PDU Notification Request
28b71c,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,PDU Notification Response
28b71d,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,PDU Notification Reject Request
28b71e,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,PDU Notification Reject Response
28b71f,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Supported Extension Headers Notification
28b720,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Send Routeing Information for GPRS Request
28b721,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Send Routeing Information for GPRS Response
28b722,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Failure Report Request
28b723,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Failure Report Response
28b724,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Note MS GPRS Present Request
28b725,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Note MS GPRS Present Response
28b726,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b730,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Identification Request
28b731,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Identification Response
28b732,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,SGSN Context Request
28b733,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,SGSN Context Response
28b734,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,SGSN Context Acknowledge
28b735,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Forward Relocation Request
28b736,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Forward Relocation Response
28b737,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Forward Relocation Complete
28b738,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Relocation Cancel Request
28b739,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Relocation Cancel Response
28b73a,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Forward SRNS Context
28b73b,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Forward Relocation Complete Acknowledge
28b73c,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Forward SRNS Context Acknowledge
28b73d,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,UE Registration Query Request
28b73e,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,UE Registration Query Response
28b73f,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b746,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,RAN Information Relay
28b747,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b760,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Notification Request
28b761,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Notification Response
28b762,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Notification Reject Request
28b763,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Notification Reject Response
28b764,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Create MBMS Context Request
28b765,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Create MBMS Context Response
28b766,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Update MBMS Context Request
28b767,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Update MBMS Context Response
28b768,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Delete MBMS Context Request
28b769,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Delete MBMS Context Response
28b76a,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b770,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Registration Request
28b771,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Registration Response
28b772,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS De-Registration Request
28b773,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS De-Registration Response
28b774,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Session Start Request
28b775,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Session Start Response
28b776,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Session Stop Request
28b777,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Session Stop Response
28b778,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Session Update Request
28b779,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MBMS Session Update Response
28b77a,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b780,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MS Info Change Notification Request
28b781,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,MS Info Change Notification Response
28b782,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b7f0,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Data Record Transfer Request
28b7f1,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,Data Record Transfer Response
28b7f2,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b7fe,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,End Marker
28b7ff,GTPv1,Missing mandatory IE in GTPv1 message,Correlation-ID,G-PDU
28b800,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28b801,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Echo Request
28b802,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Echo Response
28b803,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Version Not Supported
28b804,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Node Alive Request
28b805,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Node Alive Response
28b806,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Redirection Request
28b807,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Redirection Response
28b808,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b810,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Create PDP Context Request
28b811,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Create PDP Context Response
28b812,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Update PDP Context Request
28b813,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Update PDP Context Response
28b814,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Delete PDP Context Request
28b815,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Delete PDP Context Response
28b816,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Initiate PDP Context Activation Request
28b817,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Initiate PDP Context Activation Response
28b818,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b81a,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Error Indication
28b81b,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,PDU Notification Request
28b81c,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,PDU Notification Response
28b81d,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,PDU Notification Reject Request
28b81e,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,PDU Notification Reject Response
28b81f,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Supported Extension Headers Notification
28b820,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Send Routeing Information for GPRS Request
28b821,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Send Routeing Information for GPRS Response
28b822,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Failure Report Request
28b823,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Failure Report Response
28b824,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Note MS GPRS Present Request
28b825,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Note MS GPRS Present Response
28b826,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b830,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Identification Request
28b831,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Identification Response
28b832,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,SGSN Context Request
28b833,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,SGSN Context Response
28b834,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,SGSN Context Acknowledge
28b835,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Forward Relocation Request
28b836,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Forward Relocation Response
28b837,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Forward Relocation Complete
28b838,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Relocation Cancel Request
28b839,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Relocation Cancel Response
28b83a,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Forward SRNS Context
28b83b,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Forward Relocation Complete Acknowledge
28b83c,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Forward SRNS Context Acknowledge
28b83d,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,UE Registration Query Request
28b83e,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,UE Registration Query Response
28b83f,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b846,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,RAN Information Relay
28b847,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b860,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Notification Request
28b861,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Notification Response
28b862,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Notification Reject Request
28b863,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Notification Reject Response
28b864,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Create MBMS Context Request
28b865,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Create MBMS Context Response
28b866,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Update MBMS Context Request
28b867,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Update MBMS Context Response
28b868,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Delete MBMS Context Request
28b869,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Delete MBMS Context Response
28b86a,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b870,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Registration Request
28b871,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Registration Response
28b872,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS De-Registration Request
28b873,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS De-Registration Response
28b874,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Session Start Request
28b875,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Session Start Response
28b876,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Session Stop Request
28b877,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Session Stop Response
28b878,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Session Update Request
28b879,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MBMS Session Update Response
28b87a,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b880,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MS Info Change Notification Request
28b881,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,MS Info Change Notification Response
28b882,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b8f0,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Data Record Transfer Request
28b8f1,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,Data Record Transfer Response
28b8f2,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b8fe,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,End Marker
28b8ff,GTPv1,Missing mandatory IE in GTPv1 message,Bearer Control Mode,G-PDU
28b900,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28b901,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Echo Request
28b902,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Echo Response
28b903,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Version Not Supported
28b904,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Node Alive Request
28b905,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Node Alive Response
28b906,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Redirection Request
28b907,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Redirection Response
28b908,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b910,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Create PDP Context Request
28b911,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Create PDP Context Response
28b912,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Update PDP Context Request
28b913,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Update PDP Context Response
28b914,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Delete PDP Context Request
28b915,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Delete PDP Context Response
28b916,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Initiate PDP Context Activation Request
28b917,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Initiate PDP Context Activation Response
28b918,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b91a,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Error Indication
28b91b,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,PDU Notification Request
28b91c,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,PDU Notification Response
28b91d,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,PDU Notification Reject Request
28b91e,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,PDU Notification Reject Response
28b91f,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Supported Extension Headers Notification
28b920,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Send Routeing Information for GPRS Request
28b921,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Send Routeing Information for GPRS Response
28b922,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Failure Report Request
28b923,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Failure Report Response
28b924,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Note MS GPRS Present Request
28b925,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Note MS GPRS Present Response
28b926,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b930,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Identification Request
28b931,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Identification Response
28b932,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,SGSN Context Request
