EventCode,GTPVersion,Description,InformationElement,MessageType
23a436,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Forward Relocation Response
23a437,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Forward Relocation Complete
23a438,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Relocation Cancel Request
23a439,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Relocation Cancel Response
23a43a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Forward SRNS Context
23a43b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Forward Relocation Complete Acknowledge
23a43c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Forward SRNS Context Acknowledge
23a43d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,UE Registration Query Request
23a43e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,UE Registration Query Response
23a43f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a446,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,RAN Information Relay
23a447,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a460,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Notification Request
23a461,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Notification Response
23a462,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Notification Reject Request
23a463,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Notification Reject Response
23a464,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Create MBMS Context Request
23a465,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Create MBMS Context Response
23a466,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Update MBMS Context Request
23a467,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Update MBMS Context Response
23a468,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Delete MBMS Context Request
23a469,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Delete MBMS Context Response
23a46a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a470,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Registration Request
23a471,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Registration Response
23a472,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS De-Registration Request
23a473,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS De-Registration Response
23a474,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Session Start Request
23a475,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Session Start Response
23a476,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Session Stop Request
23a477,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Session Stop Response
23a478,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Session Update Request
23a479,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MBMS Session Update Response
23a47a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a480,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MS Info Change Notification Request
23a481,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,MS Info Change Notification Response
23a482,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a4f0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Data Record Transfer Request
23a4f1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,Data Record Transfer Response
23a4f2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a4fe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,End Marker
23a4ff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Selected PLMN ID,G-PDU
23a500,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
23a501,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Echo Request
23a502,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Echo Response
23a503,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Version Not Supported
23a504,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Node Alive Request
23a505,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Node Alive Response
23a506,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Redirection Request
23a507,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Redirection Response
23a508,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a510,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Create PDP Context Request
23a511,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Create PDP Context Response
23a512,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Update PDP Context Request
23a513,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Update PDP Context Response
23a514,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Delete PDP Context Request
23a515,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Delete PDP Context Response
23a516,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Initiate PDP Context Activation Request
23a517,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Initiate PDP Context Activation Response
23a518,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a51a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Error Indication
23a51b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,PDU Notification Request
23a51c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,PDU Notification Response
23a51d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,PDU Notification Reject Request
23a51e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,PDU Notification Reject Response
23a51f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Supported Extension Headers Notification
23a520,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Send Routeing Information for GPRS Request
23a521,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Send Routeing Information for GPRS Response
23a522,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Failure Report Request
23a523,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Failure Report Response
23a524,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Note MS GPRS Present Request
23a525,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Note MS GPRS Present Response
23a526,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a530,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Identification Request
23a531,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Identification Response
23a532,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,SGSN Context Request
23a533,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,SGSN Context Response
23a534,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,SGSN Context Acknowledge
23a535,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Forward Relocation Request
23a536,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Forward Relocation Response
23a537,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Forward Relocation Complete
23a538,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Relocation Cancel Request
23a539,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Relocation Cancel Response
23a53a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Forward SRNS Context
23a53b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Forward Relocation Complete Acknowledge
23a53c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Forward SRNS Context Acknowledge
23a53d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,UE Registration Query Request
23a53e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,UE Registration Query Response
23a53f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a546,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,RAN Information Relay
23a547,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a560,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Notification Request
23a561,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Notification Response
23a562,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Notification Reject Request
23a563,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Notification Reject Response
23a564,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Create MBMS Context Request
23a565,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Create MBMS Context Response
23a566,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Update MBMS Context Request
23a567,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Update MBMS Context Response
23a568,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Delete MBMS Context Request
23a569,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Delete MBMS Context Response
23a56a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a570,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Registration Request
23a571,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Registration Response
23a572,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS De-Registration Request
23a573,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS De-Registration Response
23a574,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Session Start Request
23a575,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Session Start Response
23a576,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Session Stop Request
23a577,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Session Stop Response
23a578,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Session Update Request
23a579,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MBMS Session Update Response
23a57a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a580,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MS Info Change Notification Request
23a581,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,MS Info Change Notification Response
23a582,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a5f0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Data Record Transfer Request
23a5f1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,Data Record Transfer Response
23a5f2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a5fe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,End Marker
23a5ff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Identifier,G-PDU
23a600,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
23a601,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Echo Request
23a602,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Echo Response
23a603,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Version Not Supported
23a604,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Node Alive Request
23a605,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Node Alive Response
23a606,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Redirection Request
23a607,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Redirection Response
23a608,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a610,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Create PDP Context Request
23a611,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Create PDP Context Response
23a612,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Update PDP Context Request
23a613,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Update PDP Context Response
23a614,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Delete PDP Context Request
23a615,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Delete PDP Context Response
23a616,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Initiate PDP Context Activation Request
23a617,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Initiate PDP Context Activation Response
23a618,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a61a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Error Indication
23a61b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,PDU Notification Request
23a61c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,PDU Notification Response
23a61d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,PDU Notification Reject Request
23a61e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,PDU Notification Reject Response
23a61f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Supported Extension Headers Notification
23a620,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Send Routeing Information for GPRS Request
23a621,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Send Routeing Information for GPRS Response
23a622,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Failure Report Request
23a623,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Failure Report Response
23a624,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Note MS GPRS Present Request
23a625,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Note MS GPRS Present Response
23a626,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a630,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Identification Request
23a631,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Identification Response
23a632,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,SGSN Context Request
23a633,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,SGSN Context Response
23a634,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,SGSN Context Acknowledge
23a635,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Forward Relocation Request
23a636,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Forward Relocation Response
23a637,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Forward Relocation Complete
23a638,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Relocation Cancel Request
23a639,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Relocation Cancel Response
23a63a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Forward SRNS Context
23a63b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Forward Relocation Complete Acknowledge
23a63c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Forward SRNS Context Acknowledge
23a63d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,UE Registration Query Request
23a63e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,UE Registration Query Response
23a63f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a646,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,RAN Information Relay
23a647,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a660,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Notification Request
23a661,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Notification Response
23a662,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Notification Reject Request
23a663,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Notification Reject Response
23a664,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Create MBMS Context Request
23a665,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Create MBMS Context Response
23a666,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Update MBMS Context Request
23a667,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Update MBMS Context Response
23a668,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Delete MBMS Context Request
23a669,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Delete MBMS Context Response
23a66a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a670,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Registration Request
23a671,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Registration Response
23a672,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS De-Registration Request
23a673,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS De-Registration Response
23a674,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Session Start Request
23a675,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Session Start Response
23a676,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Session Stop Request
23a677,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Session Stop Response
23a678,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Session Update Request
23a679,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MBMS Session Update Response
23a67a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a680,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MS Info Change Notification Request
23a681,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,MS Info Change Notification Response
23a682,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a6f0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Data Record Transfer Request
23a6f1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,Data Record Transfer Response
23a6f2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a6fe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,End Marker
23a6ff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS 2G/3G Indicator,G-PDU
23a700,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
23a701,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Echo Request
23a702,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Echo Response
23a703,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Version Not Supported
23a704,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Node Alive Request
23a705,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Node Alive Response
23a706,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Redirection Request
23a707,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Redirection Response
23a708,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a710,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Create PDP Context Request
23a711,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Create PDP Context Response
23a712,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Update PDP Context Request
23a713,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Update PDP Context Response
23a714,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Delete PDP Context Request
23a715,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Delete PDP Context Response
23a716,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Initiate PDP Context Activation Request
23a717,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Initiate PDP Context Activation Response
23a718,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a71a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Error Indication
23a71b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,PDU Notification Request
23a71c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,PDU Notification Response
23a71d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,PDU Notification Reject Request
23a71e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,PDU Notification Reject Response
23a71f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Supported Extension Headers Notification
23a720,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Send Routeing Information for GPRS Request
23a721,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Send Routeing Information for GPRS Response
23a722,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Failure Report Request
23a723,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Failure Report Response
23a724,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Note MS GPRS Present Request
23a725,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Note MS GPRS Present Response
23a726,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a730,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Identification Request
23a731,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Identification Response
23a732,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,SGSN Context Request
23a733,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,SGSN Context Response
